"sample_molecule_ch1","sample_molecule_ch2","sample_source_name_ch1","sample_status","sample_library_selection","sample_library_source","sample_extract_protocol_ch1","sample_extract_protocol_ch2","sample_label_protocol_ch1","sample_source_name_ch2","sample_library_strategy","sample_characteristics_ch2","sample_label_protocol_ch2","sample_label_protocol","sample_series_id","sample_data_processing","sample_description","sample_characteristics_ch1","sample_organism_ch1","tissue","sample_type","sample_title","sample_name","sample_hyb_protocol","sample_label_ch2","disease_state","ethnicity","time_point","tmprss2","treatment","cancer_status","tissuer_type","tumor_type","age","gleason_score","pathologic_tumor_stage","gleason_grade","t.stage","margin_status","preop_psa","bcr","bcr_free_time"
"total RNA","total RNA","human prostate in castrated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 0 day rep3","prostate_castrated_0_day_rep3",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 1 day rep3","prostate_castrated_1_day_rep3",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 3 day rep3","prostate_castrated_3_day_rep3",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 7 day rep3","prostate_castrated_7_day_rep3",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 14 day rep3","prostate_castrated_14_day_rep3",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 0 day rep4","prostate_castrated_0_day_rep4",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 1 day rep4","prostate_castrated_1_day_rep4",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 3 day rep4","prostate_castrated_3_day_rep4",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 7 day rep4","prostate_castrated_7_day_rep4",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 14 day rep4","prostate_castrated_14_day_rep4",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 0 day rep5","prostate_castrated_0_day_rep5",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 1 day rep5","prostate_castrated_1_day_rep5",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 7 day rep5","prostate_castrated_7_day_rep5",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 14 day rep5","prostate_castrated_14_day_rep5",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 0 day rep6","prostate_castrated_0_day_rep6",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 1 day rep6","prostate_castrated_1_day_rep6",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 7 day rep6","prostate_castrated_7_day_rep6",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in castrated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate castrated 14 day rep6","prostate_castrated_14_day_rep6",NA,"Cy3",NA,NA,NA,NA,"castratedcastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 0 day rep1","prostate_testosterone_0_day_rep1",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 1 day rep1","prostate_testosterone_1_day_rep1",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 3 day rep1","prostate_testosterone_3_day_rep1",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 7day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 7 day rep1","prostate_testosterone_7_day_rep1",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 14 day rep1","prostate_testosterone_14_day_rep1",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 0 day rep2","prostate_testosterone_0_day_rep2",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 1 day rep2","prostate_testosterone_1_day_rep2",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 3 day rep2","prostate_testosterone_3_day_rep2",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 7 day rep2","prostate_testosterone_7_day_rep2",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 14 day rep2","prostate_testosterone_14_day_rep2",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 0 day rep3","prostate_testosterone_0_day_rep3",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 1 day rep3","prostate_testosterone_1_day_rep3",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 3 day rep3","prostate_testosterone_3_day_rep3",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 7 day rep3","prostate_testosterone_7_day_rep3",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 14 day rep3","prostate_testosterone_14_day_rep3",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 0 day rep4","prostate_testosterone_0_day_rep4",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 1 day rep4","prostate_testosterone_1_day_rep4",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 3 day rep4","prostate_testosterone_3_day_rep4",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 7 day rep4","prostate_testosterone_7_day_rep4",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 14 day rep4","prostate_testosterone_14_day_rep4",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 0 day rep5","prostate_testosterone_0_day_rep5",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 1 day rep5","prostate_testosterone_1_day_rep5",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 3 day rep5","prostate_testosterone_3_day_rep5",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 7 day rep5","prostate_testosterone_7_day_rep5",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 14 day rep5","prostate_testosterone_14_day_rep5",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 0 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 0","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 0 day rep6","prostate_testosterone_0_day_rep6",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 1 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 1","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 1 day rep6","prostate_testosterone_1_day_rep6",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 3 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 3","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 3 day rep6","prostate_testosterone_3_day_rep6",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 7 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 7","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 7 day rep6","prostate_testosterone_7_day_rep6",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total RNA","total RNA","human prostate in testosterone-treated mouse, 14 day","Public on Jun 14 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GSE17862",NA,"n/a","time (days): 14","Homo sapiens","prostate xenograftprostate xenograft","RNA","Prostate testosterone 14 day rep6","prostate_testosterone_14_day_rep6",NA,"Cy3",NA,NA,NA,NA,"intact, +testosteronecastrated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
